codigo_ine_provincia,nombre_provincia,nombre_fundacion,enlace_detalle,codigo_registro,timestamp,nif,numero_registro,fecha_extincion,fecha_constitucion,fecha_inscripcion,domicilio,localidad,codigo_postal,provincia_detalle,telefono,fax,email,web,fecha_extraccion
7,"Balears, Illes",PLATONIQ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5669&index=1&lang=es_ES,=5669,2026-01-27T18:50:04.332460,G57728172,1438EDU,,30/09/2011,16/01/2012,"C/ Forn de L'Olivera, 22 local derecho",Palma de Mallorca,7012,Illes Balears,871571557.0,,info@fuentesabiertas.org,http://fuentesabiertas.org,2026-01-27T19:21:53.311718
7,"Balears, Illes",ESPAÑOLA DE CIRUGÍA LAPAROSCOPICA Y ROBÓTICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5681&index=1&lang=es_ES,=5681,2026-01-27T18:50:04.342717,G86326634,1420EDU,,11/10/2011,08/11/2011,"C./ Santiago Rusiñol, 8 Entresuelo Izqda.",Palma de Mallorca,7040,Illes Balears,,,,,2026-01-27T19:21:55.575359
7,"Balears, Illes",NEURONA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5714&index=1&lang=es_ES,=5714,2026-01-27T18:50:04.363555,G57742850,1470EDU,,18/01/2012,28/05/2012,"Calle Rovira i Virgili, 10,6º A",Palma de Mallorca,7010,Illes Balears,,,,,2026-01-27T19:21:57.302318
7,"Balears, Illes",CASA DE LOS ARTISTAS CARLOS DUDEK,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10132&index=1&lang=es_ES,=10132,2026-01-27T18:50:04.374067,G07546393,70CUL,,09/02/1984,02/11/1984,Cala Tarida,San José (Ibiza),7829,Illes Balears,971800768.0,971806063.0,,,2026-01-27T19:21:59.129956
7,"Balears, Illes",INTERNACIONAL CA´N MOSSENYA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14357&index=1&lang=es_ES,=14357,2026-01-27T18:50:04.394762,G57137002,493CUL,,16/04/2002,05/09/2002,"Ca’n Mossenya, Camino del Poeta Jorge Luis Borges, ns. 1 y 2","Valldemosa, Mallorca",7170,Illes Balears,650808627.0,,coordinacion@Amigos-de-Borges.net,http://www.Amigos-de-Borges.net,2026-01-27T19:22:01.122749
7,"Balears, Illes",IDEA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14439&index=1&lang=es_ES,=14439,2026-01-27T18:50:04.420932,G57172587,539CUL,,14/11/2002,25/09/2003,"Finca Sa Carrotja, Polígono 16 - Parcela 30",Manacor,7500,Illes Balears,,,,,2026-01-27T19:22:02.824970
7,"Balears, Illes",ALDA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14531&index=1&lang=es_ES,=14531,2026-01-27T18:50:04.442796,G57209181,565CUL,,16/05/2003,19/01/2004,Cap des Vents,Deiá (Mallorca),7179,Illes Balears,933633660.0,,,,2026-01-27T19:22:04.479899
7,"Balears, Illes",BOTKIN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14607&index=1&lang=es_ES,=14607,2026-01-27T18:50:04.459460,G57271991,605CUL,,13/02/2004,30/06/2004,"C/. Camino de Can Manuel, s/n - Parc Bit",Palma de Mallorca,7010,Illes Balears,,,,,2026-01-27T19:22:07.006005
7,"Balears, Illes",TRIANGLE JOVE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15354&index=1&lang=es_ES,=15354,2026-01-27T18:50:04.473753,G57620213,897CUL,,06/10/2008,08/10/2009,"C/. Ausias March, 3 - bajos",Palma de Mallorca,7003,Illes Balears,654084825.0,,,,2026-01-27T19:22:09.183415
7,"Balears, Illes",NACIONAL CÍRCULO BALEAR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15437&index=1&lang=es_ES,=15437,2026-01-27T18:50:04.487965,G57687741,992CUL,,18/11/2010,13/04/2011,"C/. San Miguel, 43",Palma de Mallorca,7002,Illes Balears,971425592.0,,,,2026-01-27T19:22:11.012508
7,"Balears, Illes",RAFA NADAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15604&index=1&lang=es_ES,=15604,2026-01-27T18:50:04.498319,G57533473,1539EDU,,20/11/2007,11/02/2013,Carretera Cales de Mallorca Km. 1.2,Manacor,7500,Illes Balears,,,mfperello@fundacionrafanadal.org,,2026-01-27T19:22:12.941208
7,"Balears, Illes",PARA LA PROMOCIÓN GLOBAL DE LA INVESTIGACIÓN Y EL DESARROLLO (PROGLOID),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15778&index=1&lang=es_ES,=15778,2026-01-27T18:50:04.508825,G57877722,1721EDU,,28/08/2014,23/02/2015,"C/ Eursebio Estada, 109-6ºB",Palma de Mallorca,7004,Illes Balears,,,,,2026-01-27T19:22:14.505586
7,"Balears, Illes",NOSALTRES TAMBÉ PINTAM,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15890&index=1&lang=es_ES,=15890,2026-01-27T18:50:04.529520,G57934499,1790CUL,,06/10/2015,27/11/2015,"C/ CERVANTES, 16 1º",MURO,7440,Illes Balears,,,,,2026-01-27T19:22:16.124087
7,"Balears, Illes",MOVIDEP,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16009&index=1&lang=es_ES,=16009,2026-01-27T18:50:04.552100,G54728514,24SND,,26/08/2013,13/03/2014,"Calle Can Calafat, 33, 2º, despacho 60",Palma de Mallorca,7610,Illes Balears,,,,,2026-01-27T19:22:17.946498
7,"Balears, Illes","PARA REINSERCION-PROGRESO, SENADOR ANTONIO RAMIS",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16028&index=1&lang=es_ES,=16028,2026-01-27T18:50:04.571696,G07331598,43SND,,02/11/1993,14/07/1995,"C/31 de Diciembre, 5 principal 2ª",Palma de Mallorca,7003,Illes Balears,,,,,2026-01-27T19:22:20.993613
7,"Balears, Illes",MARVIVA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16029&index=1&lang=es_ES,=16029,2026-01-27T18:50:04.597037,G07979685,44SND,,06/10/1999,26/05/2000,"Carretera Andratx a Capdellá, km. 4",Andraitx,7050,Illes Balears,971137500.0,971137501.0,jcm@s-alqueria.com,,2026-01-27T19:22:22.727575
7,"Balears, Illes",IBEROSTAR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16030&index=1&lang=es_ES,=16030,2026-01-27T18:50:04.615619,G57252561,45SND,,23/01/2004,25/05/2004,"c/ General Riera, 154",Palma de Mallorca,7010,Illes Balears,971077722.0,971070124.0,info@fundacioniberostar.org,http://www.fundacioniberostar.org,2026-01-27T19:22:24.527489
7,"Balears, Illes",CAMPANER,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16031&index=1&lang=es_ES,=16031,2026-01-27T18:50:04.633347,G07879802,46SND,,16/03/1998,05/07/2005,"C/ Son Odre, 3",Inca,7300,Illes Balears,629307642.0,,informacion@fundacioncampaner.com,,2026-01-27T19:22:26.223597
7,"Balears, Illes",SOCIAL MACIA VENY VENY,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16032&index=1&lang=es_ES,=16032,2026-01-27T18:50:04.647127,G57340739,47SND,,21/09/2006,27/10/2006,"C/ Antonio Llabrés, 6",C'an Pastilla,7610,Illes Balears,,,,,2026-01-27T19:22:27.999445
7,"Balears, Illes",LIORNA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16033&index=1&lang=es_ES,=16033,2026-01-27T18:50:04.662457,G57020034,48SND,,05/06/2000,26/07/2000,"c/ Padre Bartolomé Pou, 31",Algaida,7210,Illes Balears,,,mossen@liorna.org,http://www.liorna.org,2026-01-27T19:22:29.755214
7,"Balears, Illes",SALUT I FORÇA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16034&index=1&lang=es_ES,=16034,2026-01-27T18:50:04.675347,G57445595,49SND,,05/07/2006,26/02/2007,"Avda. Comte Sallent, 17",Palma de Mallorca,7003,Illes Balears,,,,,2026-01-27T19:22:31.445268
8,Barcelona,BALDOMERO FERNANDO IZQUIERDO RODRÍGUEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=1746&index=1&lang=es_ES,=1746,2026-01-27T18:50:08.541506,G47439013,441EDU,,03/03/1999,14/04/1999,"C/. Manuel de Falla, 22 - 1º - 3ª",Barcelona,8034,Barcelona,932033782.0,,valdo@arrakis.es,http://www.arrakis.es/~valdo,2026-01-27T19:22:33.284508
8,Barcelona,SALVAT,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2161&index=1&lang=es_ES,=2161,2026-01-27T18:50:08.562311,G08832628,63CIN,,17/11/1972,19/11/1973,"c/ Gall, 32",Esplugues de Llobregat,8950,Barcelona,934518026.0,934732292.0,salvat@salvat-lab.es,http://www.salvat-lab.es,2026-01-27T19:22:35.153375
8,Barcelona,CENTRO DE ESTUDIOS DE PLANIFICACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2162&index=1&lang=es_ES,=2162,2026-01-27T18:50:08.582823,V08474231,66EDU,,18/09/1973,10/07/1975,"C/. Caspe, 54 - 3º",Barcelona,8010,Barcelona,,,,,2026-01-27T19:22:36.972010
8,Barcelona,FERRER PARA LA INVESTIGACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2164&index=1&lang=es_ES,=2164,2026-01-27T18:50:08.614012,G58024563,122CIN,,05/03/1984,19/02/1985,"C/. Gran Vía Carlos III, 94",Barcelona,8028,Barcelona,935093226.0,934112764.0,fundacion@ferrergrupo.com,http://www.ferrergrupo.com,2026-01-27T19:22:39.122132
8,Barcelona,DOCTOR ANTONIO ESTEVE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2165&index=1&lang=es_ES,=2165,2026-01-27T18:50:08.630600,G08793135,118CIN,,14/09/1982,15/11/1983,"Passeig de la Zona Franca, 109, 4ª planta",Barcelona,8038,Barcelona,934466006.0,934503202.0,fundacion@esteve.org,http://www.esteve.org,2026-01-27T19:22:41.064347
8,Barcelona,CENTRO DE ESTUDIOS DE PLANIFICACIÓN-FUNDACIÓN DE INVESTIGACIONES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2169&index=1&lang=es_ES,=2169,2026-01-27T18:50:08.646129,G58459520,129CIN,,20/02/1985,29/04/1986,"C/. Valencia, 249",Barcelona,8007,Barcelona,932188198.0,932185366.0,,,2026-01-27T19:22:43.166102
8,Barcelona,RESPIRA. FUNDACIÓN ESPAÑOLA DEL PULMÓN. SEPAR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2170&index=1&lang=es_ES,=2170,2026-01-27T18:50:08.666467,G58281882,143CIN,,29/11/1986,07/06/1988,"C/. Provença, 108, bajos 2ª",Barcelona,8029,Barcelona,934874437.0,,separ@separ.es,http://www.separ.es,2026-01-27T19:22:46.349116
8,Barcelona,ESPAÑOLA DE LA VOCACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2174&index=1&lang=es_ES,=2174,2026-01-27T18:50:08.688300,,52EDU,,20/04/1967,08/08/1968,"Avenida Diagonal, 614",Barcelona,8021,Barcelona,932394300.0,,,,2026-01-27T19:22:47.950490
8,Barcelona,UNIVERSITARIA EUROPEA DE RELACIONES PÚBLICAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2175&index=1&lang=es_ES,=2175,2026-01-27T18:50:08.704578,G60747250,268EDU,,06/05/1994,09/01/1995,"C/. Sepúlveda, 50-52",Barcelona,8015,Barcelona,933215462.0,934100402.0,esrp@esrp.net,,2026-01-27T19:22:49.945461
8,Barcelona,PER A LA RECERCA EN ONCOLOGÍA I IMMUNOLOGÍA CARLES VIADER FARRÉ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2234&index=1&lang=es_ES,=2234,2026-01-27T18:50:08.719275,G07460355,160CIN,,30/12/1988,12/03/1990,"c/ Madrazo, 95 - Ático",Barcelona,8006,Barcelona,,,info@froi.eu,http://www.froi.eu/,2026-01-27T19:22:51.783749
8,Barcelona,DE LA SOCIEDAD ESPAÑOLA DE ALERGOLOGÍA E INMUNOLOGÍA CLÍNICA PARA EL FOMENTO DE LA INVESTIGACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2238&index=1&lang=es_ES,=2238,2026-01-27T18:50:08.732346,G58968371,148CIN,,15/07/1986,19/09/1988,"C/ Tuset, 20 - planta 3º",Barcelona,8006,Barcelona,934318833.0,933329560.0,seaic@seaic.es,http://www.seaic.es,2026-01-27T19:22:55.107828
8,Barcelona,ESPRIU,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2239&index=1&lang=es_ES,=2239,2026-01-27T18:50:08.747905,G59117887,161EDU,,17/02/1989,23/04/1990,"Avenida Josep Tarradellas, 123-127 - 4ª planta",Barcelona,8029,Barcelona,934954490.0,934954492.0,fundacionespriu@fundacionespriu.coop.,http://www.fundacionespriu.coop,2026-01-27T19:22:58.750055
8,Barcelona,PARA EL ESTUDIO Y TRATAMIENTO DE LOS ERR0RES INNATOS DEL METABOLISMO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2267&index=1&lang=es_ES,=2267,2026-01-27T18:50:08.760259,G48753628,314CIN,,04/05/1995,29/11/1996,"C/. Mejía Lequerica, s/n - Instituto de Bioquímica Clínica",Barcelona,8028,Barcelona,932275600.0,932275668.0,aribes@clinic.ub.es,,2026-01-27T19:23:01.065579
8,Barcelona,PRIVADA PARA LA PROMOCIÓN DEL DEPORTE SÁNCHEZ VICARIO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2269&index=1&lang=es_ES,=2269,2026-01-27T18:50:08.775985,G61212619,321EDU,,09/10/1996,07/01/1997,"C/. Bori i Fontestá, 14",Barcelona,8021,Barcelona,932092337.0,,,,2026-01-27T19:23:03.308814
8,Barcelona,ESCUELA APOSTÓLICA DE SAN FRANCISCO JAVIER,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2450&index=1&lang=es_ES,=2450,2026-01-27T18:50:08.791860,G31670896,7EDU,,09/06/1925,28/06/1928,"C/ Lauria, 13",Barcelona,8null,Barcelona,,,,,2026-01-27T19:23:07.401344
8,Barcelona,DE LA SOCIEDAD ESPAÑOLA DE ANGIOLOGÍA Y CIRUGÍA VASCULAR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2509&index=1&lang=es_ES,=2509,2026-01-27T18:50:08.799173,G61240339,396CIN,,07/11/1996,06/07/1998,"Paseo Bonanova, 47",Barcelona,8017,Barcelona,938630238.0,938630558.0,seacv@uriach.com,http://seacv.org,2026-01-27T19:23:09.838425
8,Barcelona,PARA EL ESTUDIO DE LA SEGURIDAD DE LAS TELECOMUNICACIONES (FESTE),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2515&index=1&lang=es_ES,=2515,2026-01-27T18:50:08.828747,G50742469,402EDU,,21/11/1997,24/07/1998,"C/. Tuset, 20-24 - 6º - 6ª",Barcelona,8006,Barcelona,934161540.0,934160353.0,feste@feste.org,http://www.feste.com,2026-01-27T19:23:12.522192
8,Barcelona,PHARMACEUTICAL CARE ESPAÑA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3444&index=1&lang=es_ES,=3444,2026-01-27T18:50:08.843888,G61692414,429CIN,,27/05/1998,08/02/1999,"C/. MAJOR DE CAN CARALLEU, 1-7",Barcelona,8017,Barcelona,932113108.0,932113108.0,secretaria@pharmaceutical-care.org,http://www.pharmaceutical-care.org,2026-01-27T19:23:16.613479
8,Barcelona,MUNDO SANO- ESPAÑA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3451&index=1&lang=es_ES,=3451,2026-01-27T18:50:08.858857,G61911335,443EDU,,08/02/1999,30/04/1999,"C/. Gran Vía de Carlos III, 98",Barcelona,8028,Barcelona,913021560.0,913028256.0,,http://www.chemogroup.com,2026-01-27T19:23:19.149668
8,Barcelona,FETEIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3483&index=1&lang=es_ES,=3483,2026-01-27T18:50:08.871162,G62025721,470EDU,,20/05/1999,03/12/1999,"Vía Laietana, 32-34 - 2º",Barcelona,8003,Barcelona,932689430.0,933192080.0,feteia@feteia.org,http://www.feteia.com,2026-01-27T19:23:21.721219
8,Barcelona,EDEBE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4006&index=1&lang=es_ES,=4006,2026-01-27T18:50:08.881578,G62115324,487EDU,,25/11/1999,29/02/2000,"Passeig Sant Joan Bosco, 62",Barcelona,8017,Barcelona,932037408.0,932054670.0,fundacion.edebe@edebe.net,,2026-01-27T19:23:23.740990
8,Barcelona,SOPRODEN FUNDACIÓN PARA LA PROMOCIÓN Y DESARROLLO DE LA PRÓTESIS DENTAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4064&index=1&lang=es_ES,=4064,2026-01-27T18:50:08.902411,G61727947,516EDU,,11/06/1998,11/09/2000,"C/. Provenza, 337, 3º 1ª",Barcelona,8037,Barcelona,934576499.0,,dranas@copdec.es,http://www.soproden.com,2026-01-27T19:23:25.748765
8,Barcelona,DE ESTUDIOS PORTUARIOS (FUNESPOR),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4072&index=1&lang=es_ES,=4072,2026-01-27T18:50:08.912731,G38608063,518EDU,,28/06/2000,28/09/2000,"C/del Mar, 97",Barcelona,8003,Barcelona,922289521.0,922279954.0,secretaria@funespor.org,http://www.funespor.org,2026-01-27T19:23:27.512398
8,Barcelona,ACCIÓN PARA LA PAZ Y LA CULTURA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4111&index=1&lang=es_ES,=4111,2026-01-27T18:50:08.940015,G62376157,576EDU,,28/09/2000,06/09/2001,Word Trade Center - Edificio Sur - 7ª Planta,Barcelona,8039,Barcelona,932413020.0,,,,2026-01-27T19:23:29.551094
8,Barcelona,REAL MONASTERIO SANTA ISABEL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4156&index=1&lang=es_ES,=4156,2026-01-27T18:50:08.954088,G62481825,546EDU,,15/01/2001,23/03/2001,"C/. Rocaberti, 12",Barcelona,8017,Barcelona,917263104.0,913579381.0,,,2026-01-27T19:23:31.444513
8,Barcelona,INEVAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4177&index=1&lang=es_ES,=4177,2026-01-27T18:50:08.970531,G62492665,572EDU,,01/02/2001,06/09/2001,"Paseo de Nuestra Señora del Coll, 30",Barcelona,8023,Barcelona,931832160.0,931832160.0,ineval@ineval.org,http://www.ineval.com,2026-01-27T19:23:33.267129
8,Barcelona,PARA LA INVESTIGACIÓN Y RESPALDO DE LAS PERSONAS INFECTADAS POR EL VIRUS CAUSANTE DEL SINDROME DE LA INMUNODEFICIENCIA ADQUIRIDA (FIRSIDA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4249&index=1&lang=es_ES,=4249,2026-01-27T18:50:08.985222,G62659792,588EDU,,30/07/2001,08/11/2001,"C/. Nicolau Rubió i Tudurí, 3 - Bajos",San Cugat del Vallés,8190,Barcelona,649299927.0,,firsida@gmail.com,,2026-01-27T19:23:35.273930
8,Barcelona,THE WORLD BRONCHOLOGY FOUNDATION (WBF),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4315&index=1&lang=es_ES,=4315,2026-01-27T18:50:08.996593,G62748793,785EDU,,18/12/2001,13/12/2004,"Avenida Mare de Deu de Montserrat, 5",Barcelona,8024,Barcelona,932855012.0,,csg5373@hotmail.com,,2026-01-27T19:23:37.366779
8,Barcelona,INSTITUTO DE TRASTORNOS ALIMENTARIOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4343&index=1&lang=es_ES,=4343,2026-01-27T18:50:09.016119,G62836127,662EDU,,13/02/2002,30/04/2003,"C/ L'AVERNIR, 14",Barcelona,8006,Barcelona,933621258.0,933621259.0,fita@fita.com,http://www.itacat.com,2026-01-27T19:23:39.563343
8,Barcelona,IBEROAMERICANA DEL CONOCIMIENTO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4347&index=1&lang=es_ES,=4347,2026-01-27T18:50:09.031662,G62851001,635EDU,,15/04/2002,01/10/2002,"c/ Aragó, 336, local",Barcelona,8009,Barcelona,935660119.0,,,,2026-01-27T19:23:41.321588
9,Burgos,LEANDRO JIMÉNEZ GARCÉS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4091&index=1&lang=es_ES,=4091,2026-01-27T18:50:12.502747,G09357542,527EDU,,18/06/1999,10/11/2000,"Plaza del Mediterráneo, 6 - Parcela 1 y 2",Aranda de Duero,9400,Burgos,947546054.0,947546332.0,fundacionljg@escuelaginer.com,,2026-01-27T19:23:43.050152
9,Burgos,ENERGÍAS LIMPIAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5069&index=1&lang=es_ES,=5069,2026-01-27T18:50:12.527961,G09468927,966EDU-IET,,02/01/2007,20/04/2007,"C/. Farmacéutico Obdulio Fernández, 11 - Bajo",Burgos,9006,Burgos,947257407.0,947257353.0,jesus@europagestion.com,,2026-01-27T19:23:44.690220
9,Burgos,UNIVERSIDAD INTERNACIONAL ISABEL I DE CASTILLA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5517&index=1&lang=es_ES,=5517,2026-01-27T18:50:12.543790,G09514282,1295EDU,,21/05/2010,15/10/2010,"C/ FERNÁN GONZÁLEZ, 76",Burgos,9003,Burgos,947269580.0,947251272.0,info@unicyl.es,http://www.unicyl.es,2026-01-27T19:23:46.620711
9,Burgos,INSTITUTO DE ESTUDIOS CASTELLANOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10073&index=1&lang=es_ES,=10073,2026-01-27T18:50:12.565829,G09049867,74CUL,,27/06/1984,04/02/1985,"Plaza Rey San Fernando, 2",Burgos,9003,Burgos,,,,,2026-01-27T19:23:48.612967
9,Burgos,MERINDADES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10091&index=1&lang=es_ES,=10091,2026-01-27T18:50:12.581685,G28877512,68CUL,,07/11/1983,03/05/1984,"Apartado Correos, 65",Villarcayo,9550,Burgos,915560643.0,,,,2026-01-27T19:23:50.732335
9,Burgos,SANTA ANA DE MENA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10315&index=1&lang=es_ES,=10315,2026-01-27T18:50:12.597400,G09309428,283CUL,,29/12/1995,10/06/1996,"Plaza de los Nogales, s/n",Entrambasaguas,9586,Burgos,947141197.0,947126697.0,Imangul@terra.com,,2026-01-27T19:23:52.673696
9,Burgos,SILOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14482&index=1&lang=es_ES,=14482,2026-01-27T18:50:12.605580,G83595249,528CUL,,22/12/2002,15/07/2003,"c/ Las Eras, s/n (Convento de San Francisco)",Santo Domingo de Silos,9610,Burgos,947274264.0,,info@fundacionsilos.com,,2026-01-27T19:23:56.453892
9,Burgos,CID,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15734&index=1&lang=es_ES,=15734,2026-01-27T18:50:12.626177,G09556416,1668CUL,,30/04/2014,10/07/2014,"Avenida de la Paz, 45. 4º A",Burgos,9004,Burgos,,,,,2026-01-27T19:23:58.293456
9,Burgos,LABORAL SONSOLES BALLVÉ LANTERO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15907&index=1&lang=es_ES,=15907,2026-01-27T18:50:12.636669,G09015744,7EMP,,06/02/1975,04/03/1975,"C/ La Bureba, s/n (Polg. Ind. Gamonal-Villayuda)",Burgos,9080,Burgos,947283136.0,,fundacion.sonsolesballve@campofriofg.com,,2026-01-27T19:24:00.527446
