nombre,provincia,slug_provincia,direccion,telefono,email,horario,registrador,url,fecha_extraccion
Registro de la Propiedad de HOSPITALET 2,Barcelona,barcelona,"Sevilla, 11-13,2º-2ª, 8940",(93) 475 26 85,hospitalet2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,M.ª del Rosario Molina Navarro,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/cornella-de-llobregat/registro-de-la-propiedad-de-hospitalet-2,2026-01-25 23:51:51
Registro de la Propiedad de HOSPITALET 4,Barcelona,barcelona,"Ronda de Can Rabada, 2 - pl. 3ª - puerta 2ª, 8860",93 338 03 12,hospitalet4@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Carlos Llorente Birba,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/castelldefels/registro-de-la-propiedad-de-hospitalet-4,2026-01-25 23:51:51
Registro de la Propiedad de Igualada Nº 01,Barcelona,barcelona,"Florencio Valls, 48 - bajos, 8700",(93) 803 11 18,igualada1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Esmeralda Pascual Chércoles,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/igualada/registro-de-la-propiedad-de-igualada-n-01,2026-01-25 23:51:51
Registro de la Propiedad de Igualada Nº 02,Barcelona,barcelona,"Capellades, 15 - bajos, 8700",(93) 804 82 73,igualada2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Antón Cuquejo Tresguerras,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/igualada/registro-de-la-propiedad-de-igualada-n-02,2026-01-25 23:51:51
Registro de la Propiedad de Manresa Nº 01,Barcelona,barcelona,"Paseo de Pedro III, 58, 8240",(93) 874 57 51,manresa1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Enrique Maside Páramo,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/manresa/registro-de-la-propiedad-de-manresa-n-01,2026-01-25 23:51:51
Registro de la Propiedad de Manresa Nº 02,Barcelona,barcelona,"Francesc Moragas, 36 - 64, 8241",93 872 56 12,manresa2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Elisa Laura Torres Pastor,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/manresa/registro-de-la-propiedad-de-manresa-n-02,2026-01-25 23:51:51
Registro de la Propiedad de Manresa Nº 04,Barcelona,barcelona,"Dante, 11, 8242",93 872 12 29,manresa4@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Diego Vigil de Quiñones Otero,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/manresa/registro-de-la-propiedad-de-manresa-n-04,2026-01-25 23:51:51
Registro de la Propiedad de Martorell Nº 01,Barcelona,barcelona,"Ausias March, esq. Verge del Tiscar, s/n, 8760",93 776 62 61,martorell@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Esther Rada Pelegrí,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/martorell/registro-de-la-propiedad-de-martorell-n-01,2026-01-25 23:51:51
Registro de la Propiedad de Martorell Nº 02,Barcelona,barcelona,"Rambla de les Bóbiles, 1, 8760",(93) 774 14 23,martorell2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Teresa Beatriz Sánchez Hernández,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/martorell/registro-de-la-propiedad-de-martorell-n-02,2026-01-25 23:51:51
Registro de la Propiedad de Martorell Nº 03,Barcelona,barcelona,"Mur, 10, 8760",93 776 54 29,martorell3@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,María Victoria Martínez Peso,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/martorell/registro-de-la-propiedad-de-martorell-n-03,2026-01-25 23:51:52
Registro de la Propiedad de Mataró Nº 01,Barcelona,barcelona,"Santa Teresa, 19-21 - 3º, 8302",(93) 796 24 00,mataro1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Juan Francisco Tur Vilas,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/mataro/registro-de-la-propiedad-de-mataro-n-01,2026-01-25 23:51:52
Registro de la Propiedad de Mataró Nº 02,Barcelona,barcelona,"Rambla, 34, 8302",(93) 796 25 00,mataro2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Oscar Germán Vázquez Asenjo,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/mataro/registro-de-la-propiedad-de-mataro-n-02,2026-01-25 23:51:52
Registro de la Propiedad de Mataró Nº 03,Barcelona,barcelona,"Rambla, 40 - 1º B nivel 2, 8302",(93) 796 23 12,mataro3@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,José Ignacio Martín Alias,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/mataro/registro-de-la-propiedad-de-mataro-n-03,2026-01-25 23:51:52
Registro de la Propiedad de Mataró Nº 04,Barcelona,barcelona,"Rambla, 34 - 36, 2º, 8302",(93) 796 25 50,mataro4@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Miguel Ángel Cisnal Gredilla,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/mataro/registro-de-la-propiedad-de-mataro-n-04,2026-01-25 23:51:52
Registro de la Propiedad de Mollet del Vallès,Barcelona,barcelona,"Rambla Pompeu Fabra, 83, 8100",(93) 570 00 60,mollet@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Francisco de Asis Serrano De Haro Martínez,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/mollet-del-valles/registro-de-la-propiedad-de-mollet-del-valles,2026-01-25 23:51:51
Registro de la Propiedad de Montcada i Reixac,Barcelona,barcelona,"C/ Major, 78 - 80, 8110",93 572 69 20,montcadaireixac@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Antonio José Muñoz Navarro,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/montcada-i-reixac/registro-de-la-propiedad-de-montcada-i-reixac,2026-01-25 23:51:51
Registro de la Propiedad de Pineda de Mar,Barcelona,barcelona,"Garbí, 123-Local A3-Zona B , 8397",(93) 767 18 24,pineda@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Marta Valls Teixidó,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/pineda-de-mar/registro-de-la-propiedad-de-pineda-de-mar,2026-01-25 23:51:52
Registro de la Propiedad de El Prat de Llobregat,Barcelona,barcelona,"Av. Onze de Setembre, 74 - bajos, 8820",(93) 370 83 61,pratdellobregat@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Igor Prieto García,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/prat-de-llobregat-el/registro-de-la-propiedad-de-prat-de-llobregat-el,2026-01-25 23:51:52
Registro de la Propiedad de Rubí Nº 01,Barcelona,barcelona,"Doctor Ferrán, 22 - 24 - local, 8191",93 586 20 54,rubi@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,María Amparo Tortajada Rodrigo,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/rubi/registro-de-la-propiedad-de-rubi-n-01,2026-01-25 23:51:52
Registro de la Propiedad de Rubí Nº 02,Barcelona,barcelona,"General Prim, 35 - 1º, 8191",93 697 78 02,rubi2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,José Soriano Ramírez,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/rubi/registro-de-la-propiedad-de-rubi-n-02,2026-01-25 23:51:52
Registro de la Propiedad de Sabadell Nº 01,Barcelona,barcelona,"De la República, 31 - 2º piso, 8202",(93) 725 86 00,sabadell1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Hermes Rego Valcarce,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sabadell/registro-de-la-propiedad-de-sabadell-n-01,2026-01-25 23:51:52
Registro de la Propiedad de Sabadell Nº 02,Barcelona,barcelona,"Carretera de Terrassa, 132 - baixos, 8206",(93) 715 52 37,sabadell2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Lucia A. López de Sagredo Martos,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sabadell/registro-de-la-propiedad-de-sabadell-n-02,2026-01-25 23:51:52
Registro de la Propiedad de Sabadell Nº 03,Barcelona,barcelona,"C/ De la República, 31 - 2º piso, 8202",(93) 745 74 60,sabadell3@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Maria Tula Juanes Arnal,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sabadell/registro-de-la-propiedad-de-sabadell-n-03,2026-01-25 23:51:52
Registro de la Propiedad de Sabadell Nº 04,Barcelona,barcelona,"Avinguda Francesc Macià, 54 - 1º, 8201",(93) 745 75 08,sabadell4@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,José M.ª Pérez Visus,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sabadell/registro-de-la-propiedad-de-sabadell-n-04,2026-01-25 23:51:52
Registro de la Propiedad de Sabadell Nº 05,Barcelona,barcelona,"Avinguda Francesc Macià, 46-50, 8208",(93) 715 52 30,sabadell5@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,María Merced Rovira Garbayo,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sabadell/registro-de-la-propiedad-de-sabadell-n-05,2026-01-25 23:51:52
Registro de la Propiedad de Sabadell Nº 06,Barcelona,barcelona,"Sant Pau, 45, 8201",(93) 715 52 32,sabadell6@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,María Merced Rovira Garbayo,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sabadell/registro-de-la-propiedad-de-sabadell-n-06,2026-01-25 23:51:52
Registro de la Propiedad de Sant Boi de Llobregat,Barcelona,barcelona,"Mossèn Jacint Verdaguer, 58, 8830",(93) 661 40 54,sanbaudiliollobregat@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Enrique De Elera-San Miguel Hurtado,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sant-boi-de-llobregat/registro-de-la-propiedad-de-sant-boi-de-llobregat,2026-01-25 23:51:52
Registro de la Propiedad de Sant Celoni,Barcelona,barcelona,"Mossen Cinto Verdaguer, 4C (bajos), 8470",93 867 30 55,santceloni@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Guillermo Saavedra Rodríguez-Pomatta,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sant-celoni/registro-de-la-propiedad-de-sant-celoni,2026-01-25 23:51:52
Registro de la Propiedad de Sant Cugat del Vallès Nº 01,Barcelona,barcelona,"Avinguda de Cerdanyola, 92-94, 1ª planta, Edif. Astrolabio, 8173",(93) 583 01 56,santcugatdelvalles@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Jesús Alberto Lleonart Torán,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sant-cugat-del-valles/registro-de-la-propiedad-de-sant-cugat-del-valles-n-01,2026-01-25 23:51:52
Registro de la Propiedad de Sant Cugat del Vallès Nº 02,Barcelona,barcelona,"Paseo de Rubí, 37, 8197",93 587 82 25,santcugatdelvalles2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Ana María Sabater Mataix,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sant-cugat-del-valles/registro-de-la-propiedad-de-sant-cugat-del-valles-n-02,2026-01-25 23:51:52
Registro de la Propiedad de Sant Feliu de Llobregat Nº 01,Barcelona,barcelona,"Josep Ricart, 9 - bajos, 8980",(93) 666 09 14,santfeliudellobregat@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Rafael Arnáiz Ramos,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sant-feliu-de-llobregat/registro-de-la-propiedad-de-sant-feliu-de-llobregat-n-01,2026-01-25 23:51:52
Registro de la Propiedad de Sant Feliu de Llobregat Nº 02,Barcelona,barcelona,"Ctra Laurea Miró, 286 - 2º, 8980",(93) 666 83 45,santfeliudellobregat2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Álvaro Campo Sampayo,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sant-feliu-de-llobregat/registro-de-la-propiedad-de-sant-feliu-de-llobregat-n-02,2026-01-25 23:51:52
Registro de la Propiedad de Sant Joan Despí,Barcelona,barcelona,"Josep Ricart, 9 - bajos (ESTÁN CON SANT FELIÚ DE LLOBREGAT 1), 8980",93 666 09 14,santjoandespi@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Rafael Arnáiz Ramos,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sant-feliu-de-llobregat/registro-de-la-propiedad-de-sant-joan-despi,2026-01-25 23:51:52
Registro de la Propiedad de Sant Vicenç dels Horts Nº 01,Barcelona,barcelona,"Carretera de Sant Boi, 176-178, 8620",(93) 656 41 55,sanvicencdelhorts@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,M.ª Belén Gómez Valle,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sant-vicenc-dels-horts/registro-de-la-propiedad-de-sant-vicenc-dels-horts-n-01,2026-01-25 23:51:52
Registro de la Propiedad de Sant Vicenç dels Horts Nº 02,Barcelona,barcelona,"Carretera de Sant Boi, 180-182, 8620",(93) 672 44 56,sanvicencdelhorts2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Almudena Jover Quilis,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sant-vicenc-dels-horts/registro-de-la-propiedad-de-sant-vicenc-dels-horts-n-02,2026-01-25 23:51:52
Registro de la Propiedad de Santa Coloma de Gramanet Nº 01,Barcelona,barcelona,"Paseo de Lorenzo Serra, 4 - 2º, 8921",(93) 466 07 22,santacolomagramanet1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Silvia Jiménez Alcina,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/santa-coloma-de-gramenet/registro-de-la-propiedad-de-santa-coloma-de-gramanet-n-01,2026-01-25 23:51:52
Registro de la Propiedad de Santa Coloma de Gramanet Nº 02,Barcelona,barcelona,"Paseo de Lorenzo Serra, 4 - 1º, 8921",(93) 385 40 61,santacolomagramanet2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Carlos G. Boatas Enjuanes,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/santa-coloma-de-gramenet/registro-de-la-propiedad-de-santa-coloma-de-gramanet-n-02,2026-01-25 23:51:53
Registro de la Propiedad de Sitges Nº 01,Barcelona,barcelona,"Avda. Sofía, 8, 8870",(93) 894 35 85,sitges@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Juan Carlos Segoviano Astaburuaga,https://www.registradores.org/directorio/-/registros/propiedad/barcelona/sitges/registro-de-la-propiedad-de-sitges-n-01,2026-01-25 23:51:52
